Time,x,Voltage
21.073,81.9065,0.9084
21.094,81.9875,0.9191
21.114,82.0685,0.9293
21.136,82.1496,0.9405
21.156,82.2306,0.9507
21.176,82.3117,0.9328
21.197,82.3927,0.9109
21.217,82.4737,0.8901
21.238,82.5548,0.8682
21.258,82.6358,0.8473
21.279,82.7169,0.8254
21.299,82.7979,0.8046
21.320,82.8790,0.7827
21.340,82.9600,0.7887
21.362,83.0410,0.8099
21.382,83.1221,0.8292
21.403,83.2031,0.8494
21.423,83.2842,0.8687
21.444,83.3652,0.8889
21.464,83.4462,0.9081
21.485,83.5273,0.9284
21.505,83.6083,0.9224
21.526,83.6894,0.8948
21.546,83.7704,0.8684
21.568,83.8515,0.8395
21.588,83.9325,0.8131
21.609,84.0135,0.7855
21.629,84.0946,0.7591
21.650,84.1756,0.7315
21.670,84.2567,0.7245
21.691,84.3377,0.7471
21.711,84.4188,0.7686
21.732,84.4998,0.7912
21.752,84.5808,0.8128
21.772,84.6619,0.8343
21.794,84.7429,0.8580
21.814,84.8240,0.8796
21.835,84.9050,0.8998
21.855,84.9860,0.9104
21.876,85.0671,0.9215
21.896,85.1481,0.9321
21.917,85.2292,0.9432
21.937,85.3102,0.9538
21.958,85.3913,0.9649
21.978,85.4723,0.9754
21.999,85.5533,0.9866
22.020,85.6344,0.9578
22.041,85.7154,0.9281
22.061,85.7965,0.8998
22.082,85.8775,0.8701
22.102,85.9586,0.8419
22.123,86.0396,0.8122
22.143,86.1206,0.7839
22.164,86.2017,0.7542
22.184,86.2827,0.7695
22.205,86.3638,0.7948
22.226,86.4448,0.8200
22.247,86.5258,0.8453
22.267,86.6069,0.8693
22.288,86.6879,0.8946
22.308,86.7690,0.9187
22.328,86.8500,0.9427
22.349,86.9311,0.9377
22.369,87.0121,0.9171
22.390,87.0931,0.8955
22.410,87.1742,0.8749
22.431,87.2552,0.8533
22.452,87.3363,0.8317
22.473,87.4173,0.8101
22.493,87.4983,0.7896
22.514,87.5794,0.7892
22.534,87.6604,0.8090
22.555,87.7415,0.8299
22.575,87.8225,0.8498
22.596,87.9036,0.8706
22.616,87.9846,0.8905
22.637,88.0656,0.9113
22.658,88.1467,0.9322
22.679,88.2277,0.9453
22.699,88.3088,0.9387
22.720,88.3898,0.9318
22.740,88.4709,0.9253
22.761,88.5519,0.9183
22.781,88.6329,0.9118
22.802,88.7140,0.9049
22.822,88.7950,0.8983
22.843,88.8761,0.8911
22.863,88.9571,0.8750
22.885,89.0382,0.8573
22.905,89.1192,0.8412
22.925,89.2002,0.8251
22.946,89.2813,0.8082
22.966,89.3623,0.7921
22.987,89.4434,0.7752
23.007,89.5244,0.7591
23.028,89.6054,0.7734
23.048,89.6865,0.7886
23.069,89.7675,0.8046
23.090,89.8486,0.8206
23.111,89.9296,0.8366
23.131,90.0107,0.8518
23.152,90.0917,0.8678
23.172,90.1727,0.8830
23.193,90.2538,0.8814
23.213,90.3348,0.8739
23.234,90.4159,0.8660
23.254,90.4969,0.8585
23.275,90.5779,0.8507
23.295,90.6590,0.8432
23.317,90.7400,0.8349
23.337,90.8211,0.8274
23.358,90.9021,0.8235
23.378,90.9832,0.8225
23.399,91.0642,0.8214
23.419,91.1452,0.8203
23.440,91.2263,0.8192
23.460,91.3073,0.8182
23.480,91.3884,0.8171
23.501,91.4694,0.8160
23.521,91.5504,0.8145
23.543,91.6315,0.8120
23.563,91.7125,0.8097
23.584,91.7936,0.8074
23.604,91.8746,0.8051
23.625,91.9557,0.8027
23.645,92.0367,0.8005
23.666,92.1177,0.7981
23.686,92.1988,0.7977
23.707,92.2798,0.8038
23.727,92.3609,0.8097
23.749,92.4419,0.8161
23.769,92.5230,0.8220
23.790,92.6040,0.8281
23.810,92.6850,0.8340
23.831,92.7661,0.8401
23.851,92.8471,0.8460
23.872,92.9282,0.8519
23.892,93.0092,0.8575
23.913,93.0903,0.8634
23.933,93.1713,0.8690
23.954,93.2523,0.8749
23.975,93.3334,0.8808
23.996,93.4144,0.8867
24.016,93.4955,0.8923
24.037,93.5765,0.8964
24.057,93.6575,0.9000
24.077,93.7386,0.9037
24.098,93.8196,0.9075
24.118,93.9007,0.9112
24.139,93.9817,0.9150
24.159,94.0628,0.9186
24.181,94.1438,0.9226
24.201,94.2248,0.9179
24.222,94.3059,0.9088
24.242,94.3869,0.9001
24.263,94.4680,0.8910
24.283,94.5490,0.8823
24.304,94.6300,0.8732
24.324,94.7111,0.8645
24.345,94.7921,0.8554
24.365,94.8732,0.8499
24.386,94.9542,0.8485
24.407,95.0353,0.8470
24.428,95.1163,0.8455
24.448,95.1973,0.8441
24.469,95.2784,0.8427
24.489,95.3594,0.8413
24.510,95.4405,0.8398
24.530,95.5215,0.8401
24.551,95.6026,0.8447
24.571,95.6836,0.8490
24.592,95.7646,0.8536
24.613,95.8457,0.8582
24.634,95.9267,0.8628
24.654,96.0078,0.8671
24.674,96.0888,0.8715
24.695,96.1698,0.8741
24.715,96.2509,0.8650
24.736,96.3319,0.8553
24.756,96.4130,0.8461
24.777,96.4940,0.8365
24.797,96.5751,0.8273
24.818,96.6561,0.8176
24.839,96.7371,0.8080
24.860,96.8182,0.7983
24.880,96.8992,0.8098
24.901,96.9803,0.8232
24.921,97.0613,0.8359
24.942,97.1423,0.8492
24.962,97.2234,0.8620
24.983,97.3044,0.8753
25.003,97.3855,0.8881
25.024,97.4665,0.9014
25.045,97.5476,0.8920
25.066,97.6286,0.8751
25.086,97.7096,0.8589
25.107,97.7907,0.8420
25.127,97.8717,0.8258
25.148,97.9528,0.8089
25.168,98.0338,0.7927
25.189,98.1149,0.7758
25.209,98.1959,0.7778
25.229,98.2769,0.7901
25.250,98.3580,0.8029
25.271,98.4390,0.8158
25.292,98.5201,0.8286
25.312,98.6011,0.8409
25.333,98.6821,0.8537
25.353,98.7632,0.8660
25.374,98.8442,0.8750
25.394,98.9253,0.8777
25.415,99.0063,0.8804
25.435,99.0874,0.8830
25.456,99.1684,0.8858
25.476,99.2494,0.8884
25.498,99.3305,0.8913
25.518,99.4115,0.8939
25.539,99.4926,0.8948
25.559,99.5736,0.8905
25.580,99.6547,0.8859
25.600,99.7357,0.8815
25.621,99.8167,0.8770
25.641,99.8978,0.8726
25.662,99.9788,0.8681
25.682,100.0599,0.8637
25.704,100.1409,0.8582
25.724,100.2219,0.8463
25.745,100.3030,0.8337
25.765,100.3840,0.8218
25.786,100.4651,0.8092
25.806,100.5461,0.7973
25.828,100.6272,0.7841
25.848,100.7082,0.7722
25.868,100.7892,0.7602
25.889,100.8703,0.7607
25.909,100.9513,0.7635
25.931,101.0324,0.7666
25.951,101.1134,0.7694
25.972,101.1944,0.7724
25.992,101.2755,0.7752
26.013,101.3565,0.7781
26.033,101.4376,0.7810
26.055,101.5186,0.7902
26.075,101.5997,0.8003
26.096,101.6807,0.8109
26.116,101.7617,0.8210
26.137,101.8428,0.8317
26.157,101.9238,0.8418
26.179,102.0049,0.8529
26.199,102.0859,0.8630
26.220,102.1669,0.8738
26.240,102.2480,0.8841
26.261,102.3290,0.8949
26.281,102.4101,0.9052
26.303,102.4911,0.9165
26.323,102.5722,0.9268
26.344,102.6532,0.9376
26.364,102.7342,0.9479
26.385,102.8153,0.9422
26.406,102.8963,0.9211
26.427,102.9774,0.9000
26.447,103.0584,0.8799
26.468,103.1395,0.8588
26.488,103.2205,0.8387
26.508,103.3015,0.8186
26.530,103.3826,0.7965
26.550,103.4636,0.7887
26.571,103.5447,0.8061
26.591,103.6257,0.8227
26.612,103.7068,0.8401
26.632,103.7878,0.8567
26.654,103.8688,0.8749
26.674,103.9499,0.8915
26.695,104.0309,0.9089
26.715,104.1120,0.9206
26.736,104.1930,0.9111
26.756,104.2740,0.9021
26.778,104.3551,0.8921
26.798,104.4361,0.8830
26.819,104.5172,0.8735
26.839,104.5982,0.8645
26.860,104.6793,0.8550
26.881,104.7603,0.8460
26.902,104.8413,0.8434
26.922,104.9224,0.8410
26.943,105.0034,0.8384
26.963,105.0845,0.8360
26.984,105.1655,0.8334
27.005,105.2465,0.8309
27.026,105.3276,0.8283
27.046,105.4086,0.8259
27.067,105.4897,0.8255
27.087,105.5707,0.8253
27.108,105.6518,0.8251
27.129,105.7328,0.8249
27.149,105.8138,0.8248
27.170,105.8949,0.8246
27.190,105.9759,0.8244
27.211,106.0570,0.8242
27.232,106.1380,0.8178
27.253,106.2191,0.8086
27.273,106.3001,0.7998
27.294,106.3811,0.7906
27.314,106.4622,0.7818
27.335,106.5432,0.7726
27.356,106.6243,0.7634
27.377,106.7053,0.7541
27.397,106.7863,0.7568
27.418,106.8674,0.7666
27.438,106.9484,0.7759
27.459,107.0295,0.7857
27.480,107.1105,0.7954
27.501,107.1916,0.8052
27.521,107.2726,0.8145
27.542,107.3536,0.8243
27.562,107.4347,0.8314
27.584,107.5157,0.8352
27.604,107.5968,0.8386
27.625,107.6778,0.8423
27.645,107.7589,0.8457
27.666,107.8399,0.8494
27.686,107.9209,0.8528
27.708,108.0020,0.8566
27.728,108.0830,0.8601
27.749,108.1641,0.8593
27.769,108.2451,0.8522
27.789,108.3261,0.8451
27.810,108.4072,0.8377
27.831,108.4882,0.8302
27.852,108.5693,0.8228
27.872,108.6503,0.8157
27.893,108.7314,0.8125
27.913,108.8124,0.8291
27.935,108.8934,0.8473
27.955,108.9745,0.8639
27.976,109.0555,0.8813
27.996,109.1366,0.8978
28.017,109.2176,0.9152
28.037,109.2986,0.9318
28.059,109.3797,0.9500
28.079,109.4607,0.9397
28.100,109.5418,0.9285
28.120,109.6228,0.9178
28.141,109.7039,0.9066
28.161,109.7849,0.8959
28.183,109.8659,0.8842
28.203,109.9470,0.8735
28.224,110.0280,0.8623
28.244,110.1091,0.8641
28.265,110.1901,0.8681
28.286,110.2712,0.8722
28.307,110.3522,0.8762
28.327,110.4332,0.8801
28.348,110.5143,0.8841
28.368,110.5953,0.8880
28.389,110.6764,0.8920
28.410,110.7574,0.8987
28.431,110.8384,0.9064
28.451,110.9195,0.9136
28.471,111.0005,0.9209
28.492,111.0816,0.9286
28.512,111.1626,0.9359
28.534,111.2437,0.9439
28.554,111.3247,0.9512
28.575,111.4057,0.9439
28.595,111.4868,0.9255
28.616,111.5678,0.9062
28.637,111.6489,0.8869
28.658,111.7299,0.8676
28.678,111.8109,0.8492
28.699,111.8920,0.8299
28.719,111.9730,0.8115
28.740,112.0541,0.8023
28.761,112.1351,0.8105
28.782,112.2162,0.8188
28.802,112.2972,0.8266
28.823,112.3782,0.8349
28.843,112.4593,0.8427
28.865,112.5403,0.8513
28.885,112.6214,0.8592
28.906,112.7024,0.8680
28.926,112.7835,0.8776
28.947,112.8645,0.8877
28.967,112.9455,0.8974
28.989,113.0266,0.9080
29.009,113.1076,0.9176
29.030,113.1887,0.9277
29.050,113.2697,0.9374
29.071,113.3507,0.9422
29.091,113.4318,0.9216
29.112,113.5128,0.9001
29.133,113.5939,0.8785
29.153,113.6749,0.8580
29.174,113.7560,0.8365
29.194,113.8370,0.8159
29.216,113.9180,0.7934
29.236,113.9991,0.7728
29.257,114.0801,0.7974
29.277,114.1612,0.8239
29.298,114.2422,0.8518
29.318,114.3233,0.8783
29.340,114.4043,0.9074
29.360,114.4853,0.9339
29.381,114.5664,0.9617
29.401,114.6474,0.9882
29.422,114.7285,0.9783
29.443,114.8095,0.9509
29.464,114.8905,0.9234
29.484,114.9716,0.8973
29.505,115.0526,0.8698
29.525,115.1337,0.8437
29.546,115.2147,0.8162
29.567,115.2958,0.7887
29.588,115.3768,0.7874
29.608,115.4578,0.7946
29.629,115.5389,0.8023
29.649,115.6199,0.8096
29.670,115.7010,0.8172
29.691,115.7820,0.8248
29.712,115.8630,0.8325
29.732,115.9441,0.8398
29.752,116.0251,0.8399
29.773,116.1062,0.8333
29.794,116.1872,0.8267
29.815,116.2683,0.8201
29.835,116.3493,0.8138
29.856,116.4303,0.8072
29.876,116.5114,0.8009
29.897,116.5924,0.7943
29.918,116.6735,0.7924
29.939,116.7545,0.7972
29.959,116.8356,0.8017
29.980,116.9166,0.8065
30.000,116.9976,0.8110
30.021,117.0787,0.8158
30.042,117.1597,0.8205
30.063,117.2408,0.8253
30.083,117.3218,0.8304
30.104,117.4029,0.8375
30.124,117.4839,0.8442
30.146,117.5649,0.8516
30.166,117.6460,0.8583
30.187,117.7270,0.8654
30.207,117.8081,0.8721
30.228,117.8891,0.8792
30.248,117.9701,0.8852
30.270,118.0512,0.8654
30.290,118.1322,0.8474
30.311,118.2133,0.8286
30.331,118.2943,0.8106
30.352,118.3754,0.7918
30.373,118.4564,0.7729
30.394,118.5374,0.7540
30.414,118.6185,0.7361
30.434,118.6995,0.7510
30.455,118.7806,0.7693
30.475,118.8616,0.7868
30.497,118.9426,0.8060
30.517,119.0237,0.8234
30.538,119.1047,0.8418
30.558,119.1858,0.8592
30.579,119.2668,0.8776
30.600,119.3479,0.8812
30.621,119.4289,0.8810
30.641,119.5099,0.8808
30.662,119.5910,0.8806
30.682,119.6720,0.8805
30.703,119.7531,0.8803
30.724,119.8341,0.8801
30.745,119.9151,0.8799
30.765,119.9962,0.8764
30.786,120.0772,0.8712
30.806,120.1583,0.8661
30.827,120.2393,0.8608
30.848,120.3204,0.8556
30.869,120.4014,0.8503
30.889,120.4824,0.8453
30.910,120.5635,0.8400
30.930,120.6445,0.8368
30.952,120.7256,0.8355
30.972,120.8066,0.8343
30.993,120.8877,0.8330
31.013,120.9687,0.8318
31.034,121.0497,0.8305
31.054,121.1308,0.8293
31.076,121.2118,0.8280
31.096,121.2929,0.8261
31.116,121.3739,0.8222
31.137,121.4550,0.8182
31.157,121.5360,0.8143
31.179,121.6170,0.8101
31.199,121.6981,0.8062
31.220,121.7791,0.8021
31.240,121.8602,0.7982
31.261,121.9412,0.7949
31.281,122.0222,0.7953
31.303,122.1033,0.7957
31.323,122.1843,0.7960
31.344,122.2654,0.7964
31.364,122.3464,0.7967
31.385,122.4275,0.7971
31.406,122.5085,0.7975
31.427,122.5895,0.7976
31.447,122.6706,0.7948
31.468,122.7516,0.7918
31.488,122.8327,0.7891
31.509,122.9137,0.7861
31.530,122.9947,0.7832
31.551,123.0758,0.7803
31.571,123.1568,0.7775
31.592,123.2379,0.7745
31.612,123.3189,0.7809
31.633,123.4000,0.7883
31.654,123.4810,0.7956
31.675,123.5620,0.8030
31.695,123.6431,0.8100
31.716,123.7241,0.8174
31.736,123.8052,0.8244
31.757,123.8862,0.8318
31.778,123.9673,0.8349
31.798,124.0483,0.8372
31.819,124.1293,0.8395
31.839,124.2104,0.8418
31.860,124.2914,0.8441
31.881,124.3725,0.8465
31.902,124.4535,0.8488
31.922,124.5345,0.8511
31.943,124.6156,0.8520
31.963,124.6966,0.8520
31.985,124.7777,0.8520
32.005,124.8587,0.8520
32.026,124.9398,0.8520
32.046,125.0208,0.8520
32.067,125.1018,0.8520
32.087,125.1829,0.8520
32.109,125.2639,0.8481
32.129,125.3450,0.8407
32.150,125.4260,0.8329
32.170,125.5070,0.8255
32.191,125.5881,0.8178
32.211,125.6691,0.8104
32.233,125.7502,0.8022
32.253,125.8312,0.7948
32.274,125.9123,0.7942
32.294,125.9933,0.8023
32.315,126.0743,0.8108
32.336,126.1554,0.8192
32.357,126.2364,0.8277
32.377,126.3175,0.8358
32.397,126.3985,0.8439
32.418,126.4796,0.8523
32.438,126.5606,0.8576
32.460,126.6416,0.8432
32.480,126.7227,0.8301
32.501,126.8037,0.8164
32.521,126.8848,0.8033
32.542,126.9658,0.7896
32.562,127.0468,0.7765
32.584,127.1279,0.7621
32.604,127.2089,0.7498
32.625,127.2900,0.7608
32.645,127.3710,0.7714
32.666,127.4521,0.7824
32.687,127.5331,0.7935
32.708,127.6141,0.8045
32.728,127.6952,0.8150
32.749,127.7762,0.8261
32.769,127.8573,0.8366
32.790,127.9383,0.8547
32.811,128.0193,0.8733
32.832,128.1004,0.8919
32.852,128.1814,0.9097
32.873,128.2625,0.9283
32.893,128.3435,0.9460
32.914,128.4246,0.9646
32.935,128.5056,0.9832
32.956,128.5866,0.9647
32.976,128.6677,0.9339
32.997,128.7487,0.9015
33.017,128.8298,0.8707
33.039,128.9108,0.8367
33.059,128.9918,0.8059
33.079,129.0729,0.7750
33.100,129.1539,0.7426
33.120,129.2350,0.7419
33.141,129.3160,0.7582
33.162,129.3971,0.7745
33.183,129.4781,0.7907
33.203,129.5591,0.8062
33.224,129.6402,0.8225
33.244,129.7212,0.8380
33.265,129.8023,0.8542
33.286,129.8833,0.8605
33.307,129.9644,0.8571
33.327,130.0454,0.8538
33.348,130.1264,0.8503
33.368,130.2075,0.8471
33.390,130.2885,0.8434
33.410,130.3696,0.8402
33.431,130.4506,0.8367
33.451,130.5316,0.8333
33.472,130.6127,0.8295
33.492,130.6937,0.8258
33.514,130.7748,0.8217
33.534,130.8558,0.8181
33.555,130.9369,0.8142
33.575,131.0179,0.8105
33.596,131.0989,0.8067
33.616,131.1800,0.8024
33.638,131.2610,0.7949
33.658,131.3421,0.7881
33.679,131.4231,0.7810
33.699,131.5041,0.7742
33.719,131.5852,0.7674
33.740,131.6662,0.7602
33.761,131.7473,0.7531
33.782,131.8283,0.7464
33.802,131.9094,0.7450
33.823,131.9904,0.7436
33.843,132.0714,0.7422
33.865,132.1525,0.7407
33.885,132.2335,0.7393
33.906,132.3146,0.7379
33.926,132.3956,0.7365
33.947,132.4766,0.7350
33.967,132.5577,0.7367
33.989,132.6387,0.7392
34.009,132.7198,0.7415
34.030,132.8008,0.7439
34.050,132.8819,0.7462
34.071,132.9629,0.7486
34.091,133.0439,0.7508
34.113,133.1250,0.7534
34.133,133.2060,0.7669
34.154,133.2871,0.7844
34.174,133.3681,0.8010
34.195,133.4492,0.8185
34.216,133.5302,0.8360
34.237,133.6112,0.8534
34.257,133.6923,0.8701
34.278,133.7733,0.8876
34.298,133.8544,0.8827
34.319,133.9354,0.8613
34.340,134.0164,0.8399
34.360,134.0975,0.8196
34.381,134.1785,0.7982
34.401,134.2596,0.7779
34.422,134.3406,0.7565
34.442,134.4217,0.7361
34.464,134.5027,0.7324
34.484,134.5838,0.7472
34.505,134.6648,0.7628
34.525,134.7458,0.7776
34.546,134.8269,0.7932
34.567,134.9079,0.8088
34.588,134.9889,0.8243
34.608,135.0700,0.8392
34.629,135.1510,0.8513
34.649,135.2321,0.8539
34.670,135.3131,0.8567
34.691,135.3942,0.8594
34.712,135.4752,0.8622
34.732,135.5563,0.8648
34.753,135.6373,0.8676
34.773,135.7183,0.8702
34.794,135.7994,0.8726
34.815,135.8804,0.8729
34.836,135.9615,0.8733
34.856,136.0425,0.8737
34.877,136.1235,0.8740
34.897,136.2046,0.8744
34.919,136.2856,0.8748
34.939,136.3667,0.8751
34.960,136.4477,0.8753
34.980,136.5288,0.8736
35.000,136.6098,0.8719
35.021,136.6908,0.8700
35.042,136.7719,0.8682
35.063,136.8529,0.8664
35.083,136.9340,0.8647
35.104,137.0150,0.8629
35.124,137.0960,0.8611
35.145,137.1771,0.8549
35.166,137.2581,0.8478
35.187,137.3392,0.8407
35.207,137.4202,0.8339
35.228,137.5013,0.8267
35.248,137.5823,0.8199
35.270,137.6633,0.8125
35.290,137.7444,0.8057
35.311,137.8254,0.8063
35.331,137.9065,0.8098
35.352,137.9875,0.8134
35.372,138.0686,0.8169
35.394,138.1496,0.8207
35.414,138.2306,0.8242
35.435,138.3117,0.8279
35.455,138.3927,0.8313
35.476,138.4738,0.8365
35.496,138.5548,0.8426
35.518,138.6358,0.8493
35.538,138.7169,0.8554
35.559,138.7979,0.8618
35.579,138.8790,0.8679
35.600,138.9600,0.8743
35.621,139.0411,0.8807
35.642,139.1221,0.8807
35.662,139.2031,0.8733
35.682,139.2842,0.8659
35.703,139.3652,0.8581
35.723,139.4463,0.8507
35.745,139.5273,0.8426
35.765,139.6083,0.8352
35.786,139.6894,0.8274
35.806,139.7704,0.8229
35.827,139.8515,0.8331
35.847,139.9325,0.8428
35.869,140.0136,0.8534
35.889,140.0946,0.8631
35.910,140.1756,0.8733
35.930,140.2567,0.8830
35.951,140.3377,0.8932
35.972,140.4188,0.8997
35.993,140.4998,0.8855
36.013,140.5809,0.8719
36.034,140.6619,0.8577
36.054,140.7429,0.8441
36.075,140.8240,0.8299
36.096,140.9050,0.8156
36.117,140.9861,0.8014
36.137,141.0671,0.7878
36.158,141.1481,0.7886
36.178,141.2292,0.7897
36.199,141.3102,0.7908
36.220,141.3913,0.7919
36.241,141.4723,0.7930
36.261,141.5534,0.7940
36.282,141.6344,0.7951
36.302,141.7154,0.7961
36.324,141.7965,0.8017
36.344,141.8775,0.8076
36.364,141.9586,0.8135
36.385,142.0396,0.8197
36.405,142.1206,0.8256
36.426,142.2017,0.8318
36.447,142.2827,0.8380
36.468,142.3638,0.8442
36.488,142.4448,0.8397
36.509,142.5259,0.8296
36.529,142.6069,0.8200
36.550,142.6879,0.8098
36.571,142.7690,0.7997
36.592,142.8500,0.7896
36.612,142.9311,0.7799
36.633,143.0121,0.7698
36.653,143.0932,0.7733
36.675,143.1742,0.7886
36.695,143.2552,0.8025
36.716,143.3363,0.8170
36.736,143.4173,0.8309
36.757,143.4984,0.8455
36.777,143.5794,0.8593
36.799,143.4984,0.8746
36.819,143.4173,0.8797
36.840,143.3363,0.8718
36.860,143.2552,0.8643
36.881,143.1742,0.8564
36.901,143.0932,0.8489
36.923,143.0121,0.8407
36.943,142.9311,0.8332
36.964,142.8500,0.8253
36.984,142.7690,0.8186
37.004,142.6879,0.8141
37.026,142.6069,0.8091
37.046,142.5259,0.8046
37.067,142.4448,0.7998
37.087,142.3638,0.7953
37.108,142.2827,0.7906
37.128,142.2017,0.7861
37.150,142.1206,0.7831
37.170,142.0396,0.7937
37.191,141.9586,0.8049
37.211,141.8775,0.8156
37.232,141.7965,0.8267
37.253,141.7154,0.8379
37.274,141.6344,0.8491
37.294,141.5534,0.8597
37.315,141.4723,0.8709
37.335,141.3913,0.8608
37.356,141.3102,0.8498
37.377,141.2292,0.8389
37.398,141.1481,0.8279
37.418,141.0671,0.8175
37.439,140.9861,0.8065
37.459,140.9050,0.7961
37.480,140.8240,0.7852
37.501,140.7429,0.7755
37.522,140.6619,0.7661
37.542,140.5809,0.7571
37.563,140.4998,0.7478
37.583,140.4188,0.7388
37.605,140.3377,0.7290
37.625,140.2567,0.7200
37.645,140.1756,0.7111
37.666,140.0946,0.7170
37.686,140.0136,0.7284
37.707,139.9325,0.7404
37.728,139.8515,0.7524
37.749,139.7704,0.7644
37.769,139.6894,0.7758
37.790,139.6083,0.7878
37.810,139.5273,0.7992
37.832,139.4463,0.8026
37.852,139.3652,0.7983
37.873,139.2842,0.7938
37.893,139.2031,0.7894
37.914,139.1221,0.7849
37.934,139.0411,0.7805
37.956,138.9600,0.7758
37.976,138.8790,0.7715
37.997,138.7979,0.7706
38.017,138.7169,0.7762
38.038,138.6358,0.7821
38.058,138.5548,0.7877
38.080,138.4738,0.7938
38.100,138.3927,0.7995
38.121,138.3117,0.8053
38.141,138.2306,0.8110
38.162,138.1496,0.8159
38.183,138.0686,0.8181
38.204,137.9875,0.8203
38.224,137.9065,0.8223
38.245,137.8254,0.8245
38.265,137.7444,0.8266
38.285,137.6633,0.8287
38.307,137.5823,0.8309
38.327,137.5013,0.8327
38.348,137.4202,0.8206
38.368,137.3392,0.8091
38.389,137.2581,0.7970
38.410,137.1771,0.7849
38.431,137.0960,0.7728
38.451,137.0150,0.7612
38.472,136.9340,0.7491
38.492,136.8529,0.7376
38.513,136.7719,0.7387
38.534,136.6908,0.7415
38.555,136.6098,0.7442
38.575,136.5288,0.7468
38.596,136.4477,0.7496
38.616,136.3667,0.7522
38.637,136.2856,0.7549
38.658,136.2046,0.7577
38.679,136.1235,0.7536
38.699,136.0425,0.7480
38.720,135.9615,0.7422
38.740,135.8804,0.7366
38.762,135.7994,0.7305
38.782,135.7183,0.7249
38.803,135.6373,0.7190
38.823,135.5563,0.7135
38.844,135.4752,0.7250
38.864,135.3942,0.7453
38.886,135.3131,0.7676
38.906,135.2321,0.7879
38.927,135.1510,0.8092
38.947,135.0700,0.8295
38.967,134.9889,0.8498
38.988,134.9079,0.8711
39.009,134.8269,0.8798
39.030,134.7458,0.8769
39.050,134.6648,0.8741
39.071,134.5838,0.8712
39.091,134.5027,0.8684
39.113,134.4217,0.8654
39.133,134.3406,0.8626
39.154,134.2596,0.8597
39.174,134.1785,0.8541
39.195,134.0975,0.8430
39.215,134.0164,0.8324
39.237,133.9354,0.8207
39.257,133.8544,0.8101
39.278,133.7733,0.7989
39.298,133.6923,0.7883
39.319,133.6112,0.7772
39.340,133.5302,0.7694
39.361,133.4492,0.7734
39.381,133.3681,0.7772
39.402,133.2871,0.7812
39.422,133.2060,0.7850
39.443,133.1250,0.7890
39.464,133.0439,0.7930
39.485,132.9629,0.7970
39.505,132.8819,0.8011
39.526,132.8008,0.8143
39.546,132.7198,0.8270
39.567,132.6387,0.8402
39.588,132.5577,0.8535
39.608,132.4766,0.8661
39.629,132.3956,0.8794
39.649,132.3146,0.8920
39.670,132.2335,0.9053
39.691,132.1525,0.8928
39.712,132.0714,0.8783
39.732,131.9904,0.8645
39.753,131.9094,0.8500
39.773,131.8283,0.8362
39.794,131.7473,0.8217
39.815,131.6662,0.8072
39.836,131.5852,0.7927
39.856,131.5041,0.7908
39.877,131.4231,0.7911
39.897,131.3421,0.7915
39.918,131.2610,0.7918
39.939,131.1800,0.7922
39.960,131.0989,0.7926
39.980,131.0179,0.7929
40.001,130.9369,0.7933
40.021,130.8558,0.7943
40.043,130.7748,0.7958
40.063,130.6937,0.7972
40.084,130.6127,0.7987
40.104,130.5316,0.8001
40.125,130.4506,0.8015
40.145,130.3696,0.8030
40.167,130.2885,0.8045
40.187,130.2075,0.8128
40.208,130.1264,0.8276
40.228,130.0454,0.8417
40.248,129.9644,0.8559
40.269,129.8833,0.8707
40.290,129.8023,0.8855
40.311,129.7212,0.9003
40.331,129.6402,0.9144
40.352,129.5591,0.9168
40.372,129.4781,0.8983
40.394,129.3971,0.8781
40.414,129.3160,0.8596
40.435,129.2350,0.8403
40.455,129.1539,0.8219
40.476,129.0729,0.8025
40.496,128.9918,0.7841
40.518,128.9108,0.7687
40.538,128.8298,0.7696
40.559,128.7487,0.7705
40.579,128.6677,0.7714
40.600,128.5866,0.7723
40.620,128.5056,0.7731
40.642,128.4246,0.7741
40.662,128.3435,0.7750
40.683,128.2625,0.7765
40.703,128.1814,0.7879
40.724,128.1004,0.7999
40.745,128.0193,0.8118
40.766,127.9383,0.8238
40.786,127.8573,0.8352
40.807,127.7762,0.8472
40.827,127.6952,0.8586
40.848,127.6141,0.8705
40.869,127.5331,0.8502
40.890,127.4521,0.8283
40.910,127.3710,0.8074
40.930,127.2900,0.7866
40.951,127.2089,0.7647
40.972,127.1279,0.7428
40.993,127.0468,0.7209
41.013,126.9658,0.7001
41.034,126.8848,0.7006
41.054,126.8037,0.7096
41.075,126.7227,0.7192
41.096,126.6416,0.7287
41.117,126.5606,0.7382
41.137,126.4796,0.7473
41.158,126.3985,0.7568
41.178,126.3175,0.7659
41.200,126.2364,0.7794
41.220,126.1554,0.7938
41.241,126.0743,0.8090
41.261,125.9933,0.8235
41.282,125.9123,0.8387
41.302,125.8312,0.8532
41.324,125.7502,0.8691
41.344,125.6691,0.8836
41.365,125.5881,0.8817
41.385,125.5070,0.8619
41.406,125.4260,0.8411
41.426,125.3450,0.8213
41.448,125.2639,0.7995
41.468,125.1829,0.7797
41.489,125.1018,0.7589
41.509,125.0208,0.7391
41.530,124.9398,0.7323
41.551,124.8587,0.7578
41.572,124.7777,0.7834
41.592,124.6966,0.8078
41.612,124.6156,0.8321
41.633,124.5345,0.8577
41.653,124.4535,0.8820
41.675,124.3725,0.9088
