time,x,voltage
17.36746311,68.10408629,2.398534799
17.36859298,68.10844434,2.458608059
17.36859441,68.10844986,2.271062271
17.36859536,68.10845354,1.812454212
17.36859632,68.10845722,1.334798535
17.36859679,68.10845906,0.90989011
17.36859751,68.10846181,0.553113553
17.36972594,68.11281435,0.55970696
17.36972809,68.11282263,0.731135531
17.3697288,68.11282539,1.2
17.36972976,68.11282906,1.768498168
17.36973071,68.11283274,2.21978022
17.36973166,68.11283642,2.463736264
17.37085152,68.11715585,2.413186813
17.37085342,68.11716321,2.10989011
17.3708539,68.11716505,1.579487179
17.37085462,68.11716781,1.10989011
17.37085557,68.11717148,0.715750916
17.37085629,68.11717424,0.556776557
17.37198281,68.12151942,0.638827839
17.37198496,68.1215277,0.992673993
17.37198567,68.12153046,1.510622711
17.37198615,68.1215323,1.994139194
17.37198687,68.12153505,2.356043956
17.37315106,68.12602553,2.47032967
17.3731544,68.12603841,2.312820513
17.37315702,68.12604852,1.905494505
17.37315941,68.12605772,1.413186813
17.37316179,68.12606691,0.886446886
17.37316394,68.12607519,0.597802198
17.37322521,68.12631153,0.555311355
17.37322617,68.12631521,0.758974359
17.37322664,68.12631705,1.187545788
17.3732276,68.12632073,1.702564103
17.37322807,68.12632257,2.166300366
17.37322879,68.12632533,2.460805861
17.37437105,68.1307312,2.423443223
17.37437367,68.13074132,2.170695971
17.37438059,68.13076798,1.694505495
17.37438154,68.13077166,1.16043956
17.37438202,68.1307735,0.754578755
17.37438464,68.13078362,0.542857143
17.37724876,68.14183095,0.650549451
17.37725139,68.14184106,0.923076923
17.37725234,68.14184474,1.407326007
17.37725306,68.1418475,1.912087912
17.37725377,68.14185026,2.326739927
17.37725472,68.14185394,2.464468864
17.37733722,68.14217212,2.344322344
17.37733889,68.14217856,1.980952381
17.3773396,68.14218132,1.475457875
17.37734008,68.14218316,0.998534799
17.37734103,68.14218684,0.638095238
17.37734151,68.14218868,0.546520147
17.37734222,68.14219144,0.715750916
17.37734318,68.14219511,1.117216117
17.37746215,68.142654,1.624908425
17.37746382,68.14266044,2.106227106
17.37746477,68.14266412,2.416117216
17.37952971,68.1506289,2.438827839
17.37953115,68.15063442,2.235164835
17.3795321,68.1506381,1.761904762
17.37953305,68.15064177,1.258608059
17.37953377,68.15064453,0.817582418
17.37953448,68.15064729,0.592673993
17.37953544,68.15065097,0.584615385
17.37953615,68.15065373,0.864468864
17.37953687,68.15065649,1.318681319
17.37953758,68.15065925,1.851282051
17.37953854,68.15066292,2.267399267
17.37953925,68.15066568,2.462271062
17.38072395,68.15523525,2.378754579
17.38072658,68.15524536,2.048351648
17.38072753,68.15524904,1.555311355
17.38072872,68.15525364,1.03956044
17.38072991,68.15525824,0.671062271
17.38189411,68.15992562,0.538461538
17.38189697,68.15993722,0.688644689
17.38189816,68.15994206,1.037362637
17.3818996,68.15994786,1.534065934
17.38190055,68.15995173,2.054212454
17.3819015,68.15995559,2.372893773
17.38305902,68.16464935,2.487912088
17.38306117,68.16465805,2.276923077
17.38306284,68.16466481,1.843223443
17.38306379,68.16466868,1.357509158
17.38306475,68.16467255,0.86959707
17.3830657,68.16467642,0.580952381
17.3842113,68.16932183,0.543589744
17.38421369,68.1693315,0.78974359
17.38421416,68.16933343,1.215384615
17.38421488,68.16933633,1.792673993
17.38421559,68.16933923,2.192673993
17.38421607,68.16934116,2.452747253
17.38537812,68.17405329,2.413186813
17.3853817,68.17406779,2.081318681
17.38538241,68.17407069,1.637362637
17.38538313,68.17407359,1.125274725
17.38538384,68.17407649,0.727472527
17.3853848,68.17408036,0.53992674
17.38539767,68.17413256,0.646886447
17.38540077,68.17414513,0.986080586
17.38540196,68.17414996,1.473992674
17.38540244,68.1741519,1.975824176
17.38540316,68.1741548,2.358974359
17.38651943,68.1786813,2.460805861
17.3865211,68.17868806,2.291575092
17.38652182,68.17869096,1.940659341
17.38652229,68.1786929,1.399267399
17.38652277,68.17869483,0.932600733
17.38652349,68.17869773,0.592673993
17.38761902,68.18314012,0.534798535
17.38762069,68.18314689,0.610989011
17.38762116,68.18314882,1.181684982
17.38762164,68.18315075,1.709157509
17.38762212,68.18315269,2.163369963
17.38762236,68.18315366,2.44029304
17.38870859,68.18755834,2.44029304
17.3887105,68.18756607,2.164102564
17.38871145,68.18756994,1.713553114
17.38871193,68.18757187,1.188278388
17.38871264,68.18757477,0.772893773
17.38871551,68.18758638,0.502564103
17.38989091,68.19235264,0.602197802
17.38989496,68.19236907,0.915750916
17.38989639,68.19237487,1.393406593
17.38989735,68.19237874,1.895238095
17.38989878,68.19238454,2.279120879
17.39102697,68.19695938,2.436630037
17.39102864,68.19696615,2.339194139
17.39102936,68.19696905,1.978754579
17.39103007,68.19697195,1.490842491
17.39103079,68.19697485,0.991208791
17.3910315,68.19697775,0.638827839
17.39212298,68.2014037,0.531135531
17.39212441,68.2014095,0.727472527
17.39212489,68.20141143,1.104029304
17.39212537,68.20141337,1.623443223
17.39212584,68.2014153,2.1003663
17.39212608,68.20141627,2.376556777
17.39325643,68.20599981,2.435897436
17.39325881,68.20600947,2.238095238
17.39325976,68.20601334,1.781684982
17.39326048,68.20601624,1.278388278
17.39326119,68.20601914,0.841758242
17.39326215,68.20602301,0.6
17.39326286,68.20602591,0.602930403
17.39326382,68.20602978,0.846153846
17.39327145,68.20606071,1.328205128
17.39327264,68.20606555,1.858608059
17.39327335,68.20606845,2.224175824
17.39327407,68.20607135,2.441758242
17.39436722,68.21050407,2.349450549
17.39436865,68.21050987,2.04981685
17.3943696,68.21051374,1.55970696
17.39437008,68.21051567,1.038095238
17.39437032,68.21051664,0.682051282
17.39437079,68.21051857,0.534065934
17.39546776,68.21496676,0.721611722
17.39546967,68.21497449,1.058608059
17.39547038,68.21497739,1.571428571
17.39547086,68.21497933,2.030769231
17.39547133,68.21498126,2.410989011
17.39656377,68.21941108,2.452747253
17.39657044,68.21943815,2.248351648
17.39657259,68.21944685,1.849084249
17.39657307,68.21944879,1.344322344
17.39657378,68.21945169,0.876190476
17.39657426,68.21945362,0.575824176
17.39765954,68.22385444,0.591208791
17.39766121,68.2238612,0.812454212
17.39766169,68.22386314,1.231501832
17.39766216,68.22386507,1.80952381
17.39766264,68.223867,2.241025641
17.39766288,68.22386797,2.468131868
17.39879227,68.22844764,2.400732601
17.39879465,68.22845731,2.127472527
17.39879584,68.22846214,1.674725275
17.39879656,68.22846504,1.124542125
17.39879751,68.22846891,0.714285714
17.39879823,68.22847181,0.543589744
17.39990902,68.23297607,0.629304029
17.39991069,68.23298284,0.975091575
17.39991164,68.23298671,1.47985348
17.39991212,68.23298864,1.962637363
17.3999126,68.23299058,2.372893773
17.40107441,68.23768701,2.466666667
17.40107656,68.23769528,2.310622711
17.40107727,68.23769804,1.940659341
17.40107775,68.23769988,1.44029304
17.40107822,68.23770172,0.933333333
17.40107894,68.23770448,0.607326007
17.40218616,68.24197517,0.541391941
17.40218782,68.24198161,0.745054945
17.40218806,68.24198253,1.153846154
17.40218854,68.24198437,1.690842491
17.40218925,68.24198713,2.139194139
17.40218973,68.24198896,2.44029304
17.40334344,68.24643898,2.484249084
17.40334606,68.2464491,2.172893773
17.40334725,68.24645369,1.707692308
17.40334797,68.24645645,1.217582418
17.40334868,68.24645921,0.764835165
17.40335011,68.24646473,0.541391941
17.40335107,68.24646841,0.595604396
17.40335178,68.24647117,0.926739927
17.4033525,68.24647392,1.386080586
17.40335345,68.2464776,1.916483516
17.40335417,68.24648036,2.343589744
17.4044807,68.25082554,2.477655678
17.4044826,68.2508329,2.345787546
17.40448332,68.25083566,2.006593407
17.4044838,68.2508375,1.506227106
17.40448427,68.25083933,1.085714286
17.40448523,68.25084301,0.655677656
17.40557718,68.25505485,0.493040293
17.40557837,68.25505945,0.698901099
17.40557909,68.2550622,1.091575092
17.40557957,68.25506404,1.624175824
17.40558004,68.25506588,2.103296703
17.40558052,68.25506772,2.39047619
17.40949559,68.27016871,2.448351648
17.40949988,68.27018527,2.211721612
17.40950203,68.27019354,1.793406593
17.40950394,68.2702009,1.268131868
17.40950561,68.27020734,0.83956044
17.40950727,68.27021377,0.571428571
17.40965891,68.27079865,0.583882784
17.40966153,68.27080876,0.846153846
17.40966249,68.27081244,1.309157509
17.4096632,68.2708152,1.827838828
17.40966368,68.27081704,2.255677656
17.40966439,68.2708198,2.461538462
17.40966535,68.27082348,2.382417582
17.40966582,68.27082532,2.06007326
17.40966654,68.27082808,1.561904762
17.40966702,68.27082992,1.063003663
17.40966773,68.27083267,0.683516484
17.40966868,68.27083635,0.537728938
17.40966964,68.27084003,0.657142857
17.40967011,68.27084187,1.025641026
17.40967083,68.27084463,1.53040293
17.40967178,68.27084831,2.035897436
17.40967226,68.27085015,2.362637363
17.41090107,68.27558984,2.436630037
17.41090345,68.27559904,2.247619048
17.41090488,68.27560455,1.863736264
17.41090703,68.27561283,1.356043956
17.4109087,68.27561927,0.881318681
17.41090965,68.27562295,0.595604396
17.41208529,68.28015757,0.554578755
17.41208816,68.2801686,0.802197802
17.41208887,68.28017136,1.263003663
17.41209006,68.28017596,1.764835165
17.41209149,68.28018148,2.199267399
17.41209245,68.28018515,2.44981685
17.41326046,68.28469035,2.402197802
17.41326356,68.2847023,2.116483516
17.41326427,68.28470506,1.64029304
17.41326547,68.28470966,1.12967033
17.41326642,68.28471334,0.73992674
17.41326714,68.28471609,0.543589744
17.41326833,68.28472069,0.633699634
17.41326904,68.28472345,0.971428571
17.41327,68.28472713,1.465201465
17.41327071,68.28472989,1.956043956
17.41327143,68.28473265,2.349450549
17.41440845,68.28911829,2.489377289
17.41441083,68.28912749,2.320879121
17.41441131,68.28912932,1.93040293
17.41441178,68.28913116,1.445421245
17.4144125,68.28913392,0.945054945
17.41441321,68.28913668,0.616849817
17.41550612,68.29335219,0.523809524
17.41550756,68.29335771,0.742124542
17.41550827,68.29336047,1.165567766
17.41550899,68.29336323,1.715018315
17.41550946,68.29336507,2.152380952
17.41550994,68.29336691,2.43003663
17.41659641,68.29755759,2.456410256
17.41659808,68.29756403,2.188278388
17.41659856,68.29756587,1.736263736
17.41659904,68.29756771,1.218315018
17.41659951,68.29756955,0.802197802
17.41659999,68.29757139,0.565567766
17.41768479,68.30175563,0.586813187
17.41768646,68.30176207,0.933333333
17.41768694,68.30176391,1.368498168
17.41768789,68.30176759,1.9003663
17.41768861,68.30177035,2.29010989
17.41768909,68.30177219,2.473260073
17.4187696,68.30593988,2.347252747
17.41877675,68.30596747,2.00952381
17.4187777,68.30597114,1.493772894
17.41877961,68.3059785,1.008058608
17.41878009,68.30598034,0.659340659
17.41990542,68.31032092,0.521611722
17.41990805,68.31033104,0.678388278
17.419909,68.31033472,1.093772894
17.41991019,68.31033931,1.586813187
17.41991091,68.31034207,2.101831502
17.41991186,68.31034575,2.403663004
17.42102551,68.31464127,2.452014652
17.42102742,68.31464863,2.218315018
17.42102838,68.31465231,1.78974359
17.42102909,68.31465506,1.284981685
17.42102981,68.31465782,0.823443223
17.42103076,68.3146615,0.574358974
17.42220807,68.31924373,0.571428571
17.4222095,68.31924953,0.84981685
17.42221022,68.31925243,1.2996337
17.42221117,68.3192563,1.819047619
17.42221165,68.31925823,2.243956044
17.42221189,68.3192592,2.463003663
17.42229366,68.3195908,2.412454212
17.42229462,68.31959467,2.072527473
17.42229509,68.3195966,1.593406593
17.42229557,68.31959854,1.06007326
17.42229581,68.3195995,0.688644689
17.42342424,68.32417531,0.528937729
17.42342663,68.32418498,0.638095238
17.42342758,68.32418884,0.993406593
17.42342854,68.32419271,1.528937729
17.42342925,68.32419561,2.046153846
17.42343044,68.32420045,2.416117216
17.42455435,68.32875788,2.448351648
17.42455626,68.32876562,2.273260073
17.42455697,68.32876852,1.875457875
17.42455745,68.32877045,1.355311355
17.4245584,68.32877432,0.895238095
17.42455912,68.32877722,0.599267399
17.42569447,68.33338106,0.58021978
17.42569685,68.33339073,0.805128205
17.42569757,68.33339363,1.26959707
17.42569828,68.33339653,1.76043956
17.425699,68.33339943,2.23956044
17.42569995,68.33340329,2.446153846
17.42681336,68.33791819,2.430769231
17.42681527,68.33792593,2.084981685
17.42681575,68.33792786,1.666666667
17.42681623,68.33792979,1.145787546
17.42681718,68.33793366,0.671794872
17.42681742,68.33793463,0.541391941
17.42794752,68.3425172,0.61978022
17.42794847,68.34252107,0.961172161
17.42794919,68.34252397,1.468131868
17.42794991,68.34252687,1.967765568
17.42795062,68.34252977,2.32967033
17.42906141,68.34703403,2.464468864
17.4290626,68.34703886,2.317948718
17.42906332,68.34704176,1.936263736
17.42906404,68.34704466,1.422710623
17.42906451,68.3470466,0.95018315
17.42906499,68.34704853,0.627106227
17.42906547,68.34705046,0.543589744
17.43014288,68.35141938,0.742124542
17.43015075,68.35145128,1.15970696
17.43015194,68.35145611,1.660805861
17.43015432,68.35146578,2.141391941
17.43015504,68.35146868,2.426373626
17.43128872,68.35606576,2.438095238
17.43129086,68.35607446,2.178754579
17.43129158,68.35607736,1.728937729
17.43129277,68.35608219,1.215384615
17.43129349,68.35608509,0.79047619
17.43129444,68.35608896,0.532600733
17.43129516,68.35609186,0.582417582
17.43129611,68.35609573,0.851282051
17.43129683,68.35609863,1.323076923
17.43129754,68.35610153,1.89010989
17.43129802,68.35610346,2.294505495
17.43129897,68.35610733,2.454212454
17.43242025,68.36065413,2.356776557
17.43242264,68.3606638,2.018315018
17.43242359,68.36066766,1.525274725
17.43242478,68.3606725,1.036630037
17.4324255,68.3606754,0.61978022
17.43353987,68.36519416,0.542124542
17.43354177,68.3652019,0.698901099
17.43354321,68.3652077,1.167765568
17.4335444,68.36521253,1.614652015
17.43354535,68.3652164,2.086446886
17.43354654,68.36522123,2.395604396
17.43463492,68.36963462,2.444688645
17.43463683,68.36964235,2.259340659
17.43463731,68.36964428,1.83003663
17.43463778,68.36964622,1.278388278
17.43463826,68.36964815,0.837362637
17.4346385,68.36964912,0.591941392
17.43571782,68.37402576,0.419047619
17.43571925,68.37403157,0.860805861
17.43571949,68.37403253,1.312820513
17.43571997,68.37403447,1.815384615
17.43572044,68.3740364,2.242490842
17.43572092,68.37403833,2.454945055
17.4367981,68.37840628,2.407326007
17.43679953,68.37841208,2.07985348
17.4368,68.37841401,1.604395604
17.43680048,68.37841595,1.092307692
17.4368012,68.37841885,0.694505495
17.43680716,68.37844302,0.545054945
17.44081187,68.39468214,0.66007326
17.44081354,68.39468891,1.023443223
17.44081426,68.39469181,1.526739927
17.44081521,68.39469568,2.020512821
17.44081593,68.39469858,2.36996337
17.44095325,68.39525545,2.47985348
17.44095755,68.39527285,2.286446886
17.44095874,68.39527768,1.889377289
17.44095922,68.39527962,1.369230769
17.44096041,68.39528445,0.873992674
17.44096136,68.39528832,0.587545788
17.44096208,68.39529122,0.547985348
17.44096279,68.39529412,0.779487179
17.44096327,68.39529605,1.204395604
17.44096398,68.39529895,1.748717949
17.44096494,68.39530282,2.168498168
17.44096541,68.39530475,2.43956044
17.44096613,68.39530765,2.411721612
17.44096684,68.39531055,2.149450549
17.44096756,68.39531346,1.647619048
17.44096851,68.39531732,1.137728938
17.44096923,68.39532022,0.727472527
17.44096994,68.39532312,0.544322344
17.44428015,68.40829485,0.619047619
17.44428396,68.40830957,0.95970696
17.44428515,68.40831417,1.43003663
17.44428635,68.40831876,1.942857143
17.44428802,68.4083252,2.341391941
17.44428897,68.40832888,2.46007326
17.44428992,68.40833256,2.317216117
17.44429111,68.40833716,1.928205128
17.44429231,68.40834176,1.481318681
17.44429326,68.40834543,0.957509158
17.44429421,68.40834911,0.629304029
17.44429517,68.40835279,0.531135531
17.44429588,68.40835555,0.69010989
17.4442966,68.40835831,1.144322344
17.44429779,68.40836291,1.665201465
17.44429874,68.40836658,2.119413919
17.4442997,68.40837026,2.432967033
17.44430065,68.40837394,2.408058608
17.44430137,68.4083767,2.195604396
17.44430232,68.40838038,1.752380952
17.44430304,68.40838314,1.230769231
17.44430423,68.40838774,0.78974359
17.44430494,68.40839049,0.572893773
17.44647861,68.41677462,0.617582418
17.44648194,68.41678749,0.894505495
17.44648314,68.41679209,1.36996337
17.44648385,68.41679485,1.846886447
17.44648504,68.41679945,2.289377289
17.446486,68.41680313,2.47985348
17.44648647,68.41680497,2.392673993
17.4464879,68.41681049,2.028571429
17.44648862,68.41681324,1.53992674
17.44648933,68.416816,1.022710623
17.44649005,68.41681876,0.668864469
17.44766641,68.42135614,0.533333333
17.44766927,68.42136718,0.688644689
17.44767022,68.42137085,1.064468864
17.44767094,68.42137361,1.578021978
17.44767189,68.42137729,2.086446886
17.44767261,68.42138005,2.43003663
17.44967937,68.42912045,2.443223443
17.44968247,68.4291324,2.241025641
17.44968343,68.42913608,1.784615385
17.4496839,68.42913792,1.308424908
17.44968534,68.42914344,0.852014652
17.44968605,68.42914619,0.564835165
17.44968653,68.42914803,0.575824176
17.44968748,68.42915171,0.833699634
17.4496882,68.42915447,1.271794872
17.44968915,68.42915815,1.786080586
17.44968987,68.42916091,2.23956044
17.44969058,68.42916367,2.431501832
17.45155644,68.43636057,2.387545788
17.45155907,68.43637069,2.072527473
17.45156002,68.43637436,1.604395604
17.45156074,68.43637712,1.087912088
17.45156169,68.4363808,0.694505495
17.4515624,68.43638356,0.532600733
17.45156336,68.43638724,0.643956044
17.4515748,68.43643138,0.956776557
17.45157576,68.43643506,1.491575092
17.45157647,68.43643782,1.984615385
17.45157766,68.43644242,2.350915751
17.45271468,68.44082806,2.47032967
17.45271683,68.44083633,2.246153846
17.45271778,68.44084001,1.886446886
17.45271873,68.44084369,1.354578755
17.45271969,68.44084737,0.83003663
17.45272064,68.44085105,0.599267399
17.45384979,68.44520634,0.553113553
17.4538517,68.4452137,0.780952381
17.45385265,68.44521738,1.227106227
17.45385337,68.44522014,1.742857143
17.45385408,68.4452229,2.187545788
17.45385504,68.44522657,2.464468864
17.45498848,68.44959842,2.435164835
17.45498967,68.44960302,2.144322344
17.45499015,68.44960486,1.683516484
17.45499063,68.4496067,1.07985348
17.45499134,68.44960946,0.556776557
17.45499158,68.44961038,0.525274725
17.45621634,68.45433444,0.629304029
17.45621896,68.45434455,0.946520147
17.45622015,68.45434915,1.445421245
17.45622134,68.45435375,1.933333333
17.45622253,68.45435835,2.323076923
17.45622373,68.45436294,2.477655678
17.45742536,68.4589978,2.336996337
17.4574275,68.45900608,1.920879121
17.45742822,68.45900884,1.477655678
17.45742869,68.45901068,0.971428571
17.45742941,68.45901343,0.64029304
17.45743012,68.45901619,0.549450549
17.4574306,68.45901803,0.735531136
17.45743108,68.45901987,1.142124542
17.45743155,68.45902171,1.64981685
17.45743203,68.45902355,2.141391941
17.45743227,68.45902447,2.421978022
17.45852995,68.46325838,2.46007326
17.45853162,68.46326481,2.183882784
17.45853233,68.46326757,1.761172161
17.45853281,68.46326941,1.238095238
17.45853329,68.46327125,0.8
17.45853353,68.46327217,0.546520147
17.45962358,68.46747665,0.586813187
17.45962477,68.46748125,0.830769231
17.45962524,68.46748308,1.350915751
17.45962572,68.46748492,1.877655678
17.45962596,68.46748584,2.273992674
17.45962644,68.46748768,2.463003663
17.46071506,68.47168664,2.356043956
17.46071625,68.47169124,2.024908425
17.46071696,68.471694,1.516483516
17.46071768,68.47169676,1.00952381
17.46071815,68.4716986,0.654212454
17.46180558,68.47589296,0.518681319
17.46180701,68.47589848,0.672527473
17.46180749,68.47590032,1.074725275
17.4618082,68.47590308,1.591941392
17.46180844,68.47590399,2.055677656
17.46180892,68.47590583,2.392673993
17.46292257,68.48020135,2.453479853
17.462924,68.48020687,2.244688645
17.46293259,68.48023998,1.808791209
17.4629333,68.48024274,1.331868132
17.46293402,68.48024549,0.84981685
17.46293449,68.48024733,0.565567766
17.4640274,68.48466099,0.571428571
17.4640286,68.48466582,0.816117216
17.46402907,68.48466775,1.284249084
17.46402979,68.48467065,1.796336996
17.46403027,68.48467258,2.183150183
17.4640305,68.48467354,2.457875458
17.46511722,68.48907473,2.378021978
17.46511817,68.48907859,2.083516484
17.46511865,68.48908052,1.619047619
17.46511912,68.48908245,1.105494505
17.46511984,68.48908535,0.716483516
17.46620321,68.49347301,0.542124542
17.4662044,68.49347784,0.660805861
17.46620488,68.49347977,1.004395604
17.46620512,68.49348074,1.502564103
17.46620584,68.49348363,2.008058608
17.46620655,68.49348653,2.365567766
17.46620703,68.49348846,2.465201465
17.4662075,68.49349039,2.35018315
17.46620774,68.49349136,1.8996337
17.46620822,68.49349329,1.387545788
17.4662087,68.49349522,0.890842491
17.46620893,68.49349619,0.611721612
17.46733189,68.49804414,0.549450549
17.46733308,68.49804897,0.770695971
17.46733356,68.4980509,1.175824176
17.46733403,68.49805283,1.765567766
17.46733451,68.49805476,2.183150183
17.46733499,68.49805669,2.417582418
17.46846485,68.50263265,2.41978022
17.46846747,68.50264327,2.149450549
17.46846867,68.5026481,1.693040293
17.46846986,68.50265293,1.12967033
17.46847105,68.50265775,0.772161172
17.468472,68.50266162,0.531135531
17.47109556,68.51328703,0.627106227
17.47109795,68.51329668,0.944322344
17.47109866,68.51329958,1.41978022
17.47109938,68.51330248,1.926739927
17.47110009,68.51330537,2.356043956
17.47110152,68.51331117,2.444688645
17.47121072,68.51375341,2.328937729
17.47121382,68.51376596,1.961172161
17.47121453,68.51376886,1.443223443
17.47121572,68.51377369,0.967765568
17.47121668,68.51377755,0.617582418
17.47133875,68.51427193,0.538461538
17.47134042,68.51427869,0.723809524
17.47134161,68.51428352,1.123809524
17.47134233,68.51428642,1.643956044
17.47134304,68.51428931,2.121611722
17.47134423,68.51429414,2.43956044
17.47320533,68.52183158,2.450549451
17.47320771,68.52184123,2.199267399
17.4732089,68.52184606,1.750915751
17.47320986,68.52184992,1.23956044
17.47321081,68.52185379,0.808791209
17.473212,68.52185862,0.518681319
17.47330284,68.52222651,0.589010989
17.47330475,68.52223423,0.903296703
17.47330618,68.52224003,1.361904762
17.47330761,68.52224582,1.865934066
17.47330928,68.52225258,2.255677656
17.47331023,68.52225644,2.466666667
17.47479749,68.52827982,2.378754579
17.47480011,68.52829044,2.037362637
17.47480106,68.52829431,1.536263736
17.47480226,68.52829914,1.043223443
17.47480321,68.528303,0.673992674
17.47480416,68.52830686,0.49010989
17.47595096,68.53295137,0.678388278
17.4759531,68.53296006,1.032967033
17.47595406,68.53296393,1.569230769
17.47595549,68.53296972,2.053479853
17.4759562,68.53297262,2.405128205
17.47716689,68.53787591,2.423443223
17.47717047,68.53789039,2.231501832
17.47717142,68.53789426,1.838095238
17.47717237,68.53789812,1.326739927
17.47717333,68.53790198,0.867399267
17.47717428,68.53790584,0.575091575
17.47731638,68.53848134,0.575091575
17.47731829,68.53848906,0.823443223
17.47731924,68.53849292,1.257875458
17.47732019,68.53849679,1.78021978
17.47732115,68.53850065,2.205860806
17.47732186,68.53850355,2.444688645
17.47855377,68.54349278,2.436630037
17.47855663,68.54350436,2.083516484
17.47855783,68.54350919,1.613919414
17.47855878,68.54351305,1.140659341
17.47855973,68.54351692,0.72014652
17.47856069,68.54352078,0.553846154
17.47969866,68.54812956,0.64029304
17.47970128,68.54814019,0.976556777
17.47970223,68.54814405,1.485714286
17.47970319,68.54814791,2.018315018
17.47970438,68.54815274,2.35970696
17.48080325,68.55260317,2.461538462
17.48080468,68.55260896,2.297435897
17.4808054,68.55261186,1.898168498
17.48080587,68.55261379,1.381684982
17.48080635,68.55261572,0.905494505
17.48080683,68.55261765,0.573626374
17.48195219,68.55725637,0.586813187
17.4819591,68.55728437,0.747252747
17.48195982,68.55728727,1.198534799
17.48196054,68.55729017,1.726739927
17.48196101,68.5572921,2.16043956
17.48196149,68.55729403,2.443223443
17.48310256,68.56189608,2.424908425
17.48314977,68.56207839,2.151648352
17.48315048,68.56208115,1.69010989
17.4831512,68.56208391,1.172161172
17.48315167,68.56208575,0.765567766
17.48315191,68.56208667,0.537728938
17.48319459,68.56225149,0.613919414
17.4831953,68.56225425,0.946520147
17.48319578,68.56225609,1.413919414
17.48319626,68.56225793,1.881318681
17.48319674,68.56225977,2.323809524
17.4832015,68.56227819,2.473260073
17.48436189,68.56675948,2.340659341
17.48436379,68.56676684,1.954578755
17.48436832,68.56678434,1.468131868
17.48436904,68.5667871,0.935531136
17.48436975,68.56678986,0.614652015
17.48549318,68.57112844,0.538461538
17.48549509,68.5711358,0.712087912
17.48549604,68.57113948,1.123809524
17.48549652,68.57114133,1.653479853
17.48549747,68.57114501,2.119413919
17.48549843,68.57114869,2.419047619
17.48663712,68.57554619,2.443223443
17.48663926,68.57555448,2.202930403
17.48663998,68.57555724,1.771428571
17.48664069,68.57556,1.249084249
17.48664117,68.57556185,0.805860806
17.48664165,68.57556369,0.558974359
17.48778462,68.57997776,0.592673993
17.48778653,68.57998513,0.865934066
17.48778701,68.57998697,1.336263736
17.48778749,68.57998881,1.865201465
17.48778772,68.57998973,2.264468864
17.48778844,68.57999249,2.468131868
17.48894858,68.58447286,2.324542125
17.48895121,68.58448299,2.044688645
17.4889524,68.5844876,1.538461538
17.48895288,68.58448944,1.052747253
17.48895359,68.5844922,0.678388278
17.49017406,68.58920552,0.534798535
17.49017596,68.58921288,0.665201465
17.49017668,68.58921565,1.036630037
17.49017763,68.58921933,1.551648352
17.49017811,68.58922117,2.020512821
17.49017859,68.58922301,2.381684982
17.49022555,68.5894044,2.452747253
17.4902277,68.58941269,2.260805861
17.49022818,68.58941453,1.829304029
17.49026012,68.58953791,1.376556777
17.49026203,68.58954527,0.881318681
17.49026299,68.58954896,0.586080586
17.49142146,68.59402288,0.561172161
17.49142385,68.59403209,0.814652015
17.49142456,68.59403485,1.26007326
17.49142528,68.59403761,1.797802198
17.49142599,68.59404037,2.242490842
17.49142718,68.59404498,2.46959707
17.49258113,68.59850141,2.413919414
17.49258375,68.59851154,2.095970696
17.49258447,68.5985143,1.598534799
17.49258518,68.59851706,1.044688645
17.4925859,68.59851982,0.676923077
17.49258685,68.59852351,0.544322344
17.49371815,68.60289246,0.635164835
17.49371982,68.60289891,0.999267399
17.49372029,68.60290075,1.474725275
17.49372077,68.60290259,1.995604396
17.49372125,68.60290443,2.345054945
17.49483991,68.60722459,2.46959707
17.4948411,68.6072292,2.316483516
17.49484158,68.60723104,1.908424908
17.49484205,68.60723288,1.383882784
17.49484253,68.60723472,0.931868132
17.49484277,68.60723564,0.58974359
17.49596596,68.61157329,0.595604396
17.49596715,68.6115779,0.751648352
17.49596834,68.6115825,1.202930403
17.4959712,68.61159355,1.716483516
17.49597192,68.61159631,2.157509158
17.49597239,68.61159815,2.351648352
17.4971633,68.6161973,2.368498168
17.4971652,68.61620467,2.168498168
17.49716616,68.61620835,1.703296703
17.49716663,68.61621019,1.194139194
17.49716687,68.61621111,0.763369963
17.49716735,68.61621295,0.543589744
17.49721289,68.61638882,0.618315018
17.4972136,68.61639158,0.934798535
17.49721432,68.61639434,1.411721612
17.49721479,68.61639618,1.919413919
17.49721503,68.6163971,2.307692308
17.49721551,68.61639894,2.473992674
17.49838781,68.62092627,2.353113553
17.49838948,68.62093272,1.975091575
17.49838996,68.62093456,1.512820513
17.49839044,68.6209364,0.996336996
17.49839115,68.62093916,0.631501832
17.4995141,68.62527589,0.53992674
17.49951553,68.62528142,0.728205128
17.49951625,68.62528418,1.116483516
17.49951673,68.62528602,1.638827839
17.4995172,68.62528786,2.1003663
17.49951768,68.6252897,2.416849817
17.50299525,68.63871976,2.451282051
17.50299692,68.63872621,2.210989011
17.50299764,68.63872897,1.791208791
17.50299835,68.63873173,1.246153846
17.50299907,68.63873449,0.813919414
17.50299978,68.63873726,0.534798535
17.503093,68.63909727,0.576556777
17.50309467,68.63910371,0.842490842
17.50309777,68.63911568,1.313553114
17.5030992,68.63912121,1.857142857
17.5031004,68.63912581,2.195604396
17.50310111,68.63912857,2.463736264
17.50310183,68.63913134,2.375091575
